Make,Model,Year,Mileage,Price,Body Style,Ex Color,In Color,Engine,Transmission,Doors
Kia,Sedona EX,2012,46925,16995,Minivan,Red,Gray,6 Cyl,Automatic,4
Toyota,Camry XLE,2012,25276,24586,Sedan,White,Tan,4 Cyl,Automatic,4
Cadillac,SRX Luxury,2011,41851,27995,SUV,Gold,Gray,6 Cyl,Automatic,4
Infiniti,QX 56,2011,81231,39794,SUV,Black,Gray,8 Cyl,Automatic,4
Jeep,Grand Cherokee Limited Edition,2003,229821,4995,SUV,Red,Tan,8 Cyl,Automatic,4
Mercedes-Benz,ML 350,2008,69840,21450,SUV,Black,Tan,6 Cyl,Automatic,4
Honda,Civic DX,2005,32293,7000,Sedan,White,White,4 Cyl,Manual,4
Nissan,Murano SL,2007,71061,13477,SUV,Blue,Black,6 Cyl,Automatic,4
Acura,TSX,2012,12797,25000,Sedan,Black,Tan,4 Cyl,Automatic,4
Audi,S5,2013,13632,50694,Coupe,Silver,Black,6 Cyl,Automatic,2
BMW,X1 xDrive28i,2014,8412,33997,SUV,Black,Black,4 Cyl,Automatic,4
Nissan,Rogue S,2012,1689,20995,SUV,Gray,Gray,4 Cyl,Automatic,4
Ford,Fusion SEL,2012,24896,20495,Sedan,White,Black,6 Cyl,Automatic,4
Audi,A4 2.0T,2014,8561,34333,Sedan,White,Black,4 Cyl,Automatic,4
Acura,MDX Technology,2012,32333,34499,SUV,Red,Tan,6 Cyl,Automatic,4
Nissan,Rogue SL,2008,81359,11777,SUV,Black,Gray,4 Cyl,Automatic,4
BMW,3 Series 328i,2013,23203,31499,Sedan,White,Tan,4 Cyl,Automatic,4
Mercedes-Benz,CLK 350,2007,63592,15877,Coupe,Black,Black,6 Cyl,Automatic,2
Toyota,Camry LE,2014,3922,19800,Sedan,Gray,Gray,4 Cyl,Automatic,4
Volkswagen,CC Sport,2012,19887,18800,Sedan,White,Black,4 Cyl,Automatic,4
Infiniti,M 35,2007,110709,12995,Sedan,Blue,Tan,6 Cyl,Automatic,4
Kia,Sedona EX,2012,16205,18289,Minivan,Black,Gray,6 Cyl,Automatic,4
Honda,Odyssey EX,2010,108846,12500,Minivan,Green,Green,6 Cyl,Automatic,4
BMW,X5 35i,2013,17812,47998,SUV,Gray,Black,6 Cyl,Automatic,4
Chrysler,Town &amp; Country Touring,2008,70779,13987,Minivan,Silver,Gray,6 Cyl,Automatic,4
Nissan,Sentra SR,2011,34209,13995,Sedan,Silver,Black,4 Cyl,Automatic,4
Honda,Accord EXL,2010,24450,17056,Sedan,White,White,4 Cyl,Automatic,4
Ford,Edge SE,2013,9456,21990,SUV,Silver,Black,6 Cyl,Automatic,4
Ford,Econoline E-250,2009,128770,10900,Van,White,Gray,8 Cyl,Automatic,3
Nissan,Murano SV,2011,27811,20977,SUV,Silver,Black,6 Cyl,Automatic,4
Hyundai,Sonata Limited Edition,2012,17459,20998,Sedan,Blue,Gray,4 Cyl,Automatic,4
BMW,X3 28i,2011,29108,33749,SUV,Blue,Black,6 Cyl,Automatic,4
Jeep,Patriot Latitude,2014,6476,18450,SUV,Silver,Gray,4 Cyl,Automatic,4
Honda,Pilot EXL,2011,31772,25995,SUV,Black,Gray,6 Cyl,Automatic,4
Mercedes-Benz,S 550,2008,37247,32995,Sedan,Black,Tan,8 Cyl,Automatic,4
Acura,RLX,2014,6246,37895,Sedan,Gray,Black,6 Cyl,Automatic,4
Nissan,Altima,2009,60403,13444,Sedan,Gray,Black,4 Cyl,Automatic,4
Acura,TL,2008,96428,13884,Sedan,Silver,Black,6 Cyl,Automatic,4
Dodge,Grand Caravan SXT,2012,8621,28515,Minivan,Black,Black,6 Cyl,Automatic,4
Honda,Accord LXP,2012,25290,17992,Sedan,Gray,Gray,4 Cyl,Automatic,4
Honda,Pilot EXL,2011,41808,22921,SUV,Red,Black,6 Cyl,Automatic,4
Mazda,Mazda3 s Touring,2006,84482,7495,Sedan,Black,Black,4 Cyl,Automatic,4
Hyundai,Sonata Limited Edition,2011,29648,17998,Sedan,Gray,Gray,4 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2013,21123,28495,SUV,Black,Black,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2011,42891,24999,SUV,Silver,Gray,6 Cyl,Automatic,4
Kia,Soul,2012,4241,20995,Wagon,Green,Black,4 Cyl,Automatic,4
Toyota,Sienna XLE,2013,19812,31444,Minivan,Gray,Gray,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2011,61244,21777,SUV,Black,Black,6 Cyl,Automatic,4
BMW,7 Series 750Li,2011,13812,51995,Sedan,White,Brown,8 Cyl,Automatic,4
BMW,X5 35i,2011,57516,33997,SUV,Black,Black,6 Cyl,Automatic,4
Volkswagen,Passat SE,2012,56000,16995,Sedan,Black,Black,5 Cyl,Automatic,4
Scion,xB,2009,81129,12388,Wagon,Black,Black,4 Cyl,Manual,4
Honda,Accord EXL,2012,27441,24097,Sedan,Gray,Black,6 Cyl,Automatic,4
BMW,X5 4.8i,2008,75910,24995,SUV,Green,Tan,8 Cyl,Automatic,4
Subaru,Outback 2.5i,2011,27116,20491,Wagon,Silver,Gray,4 Cyl,Automatic,4
Jeep,Grand Cherokee Limited Edition,2005,101522,11950,SUV,Black,Tan,8 Cyl,Automatic,4
Acura,MDX Technology,2011,35189,32497,SUV,Brown,Tan,6 Cyl,Automatic,4
Volkswagen,Jetta GL,2002,225216,3750,Sedan,Blue,Black,4 Cyl,Automatic,4
Smart,Fortwo Passion,2008,10567,8995,Convertible,Red,Black,3 Cyl,Automatic,2
Toyota,Tundra Limited Edition,2012,9621,41500,Pickup,Black,Black,8 Cyl,Automatic,4
Cadillac,CTS Premium,2012,22606,33994,Coupe,Silver,Gray,6 Cyl,Automatic,2
Nissan,Pathfinder SV,2013,21858,27998,SUV,White,Gray,6 Cyl,Automatic,4
Honda,Odyssey EX,2012,20627,26500,Minivan,White,Gray,6 Cyl,Automatic,4
Volkswagen,Touareg,2004,138296,9995,SUV,Green,Gray,6 Cyl,Automatic,4
Ford,Escape Limited,2010,55141,16500,SUV,Black,Black,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2013,4475,35995,Sedan,Black,Tan,6 Cyl,Automatic,4
Chevrolet,Equinox LT,2011,23206,19695,SUV,Black,Black,4 Cyl,Automatic,4
Volkswagen,Jetta SE,2013,18910,18495,Sedan,Silver,Black,5 Cyl,Automatic,4
BMW,5 Series 535i,2011,32543,34995,Sedan,Black,Tan,6 Cyl,Automatic,4
Honda,Accord LXP,2011,16127,16995,Sedan,White,White,4 Cyl,Automatic,4
BMW,3 Series 328i,2011,69981,19995,Sedan,Black,Black,6 Cyl,Automatic,4
Volvo,XC90,2004,126765,5900,SUV,Silver,Gray,6 Cyl,Automatic,4
Nissan,Sentra,2012,31005,13775,Sedan,Blue,Black,4 Cyl,Automatic,4
Toyota,RAV4,2012,8463,21950,SUV,White,Gray,4 Cyl,Automatic,4
Cadillac,CTS,2006,78099,8995,Sedan,Gold,Tan,6 Cyl,Automatic,4
Mercedes-Benz,CLK 63 AMG Black Series,2008,19174,83900,Coupe,Black,Black,8 Cyl,Automatic,2
Mercedes-Benz,SLK 350,2011,8732,41000,Convertible,Black,Tan,6 Cyl,Automatic,2
Saab,9-3,2011,48034,14999,Sedan,Black,Black,4 Cyl,Automatic,4
Hyundai,Genesis,2010,44968,19995,Sedan,Gray,Tan,6 Cyl,Automatic,4
Nissan,Sentra SR,2011,23382,11995,Sedan,Blue,Black,4 Cyl,Automatic,4
Toyota,Corolla LE,2011,13976,14588,Sedan,Silver,Gray,4 Cyl,Automatic,4
Chevrolet,Malibu LT,2013,34848,18428,Sedan,Blue,Black,4 Cyl,Automatic,4
BMW,3 Series 328i,2011,24737,29995,Sedan,Black,Tan,6 Cyl,Automatic,4
Dodge,Durango,1999,103335,4250,SUV,Green,Gray,8 Cyl,Automatic,4
Toyota,Sienna,2011,36156,26500,Minivan,White,Tan,6 Cyl,Automatic,4
Honda,Accord LX,2011,20824,14983,Sedan,Silver,Gray,4 Cyl,Automatic,4
Honda,CR-V EXL,2007,84934,13990,SUV,Blue,Black,4 Cyl,Automatic,4
Audi,S4,2007,7396,34001,Convertible,Black,Black,8 Cyl,Automatic,2
Lexus,ES 350,2013,13200,35300,Sedan,Gray,Gray,6 Cyl,Automatic,4
Mercedes-Benz,ML 350,2012,49961,40512,SUV,White,Tan,6 Cyl,Automatic,4
Cadillac,CTS,2005,71002,10700,Sedan,White,Tan,6 Cyl,Automatic,4
Infiniti,EX 35,2011,15982,29000,SUV,Black,Gray,6 Cyl,Automatic,4
BMW,X3 35i,2014,9128,42987,SUV,White,Black,6 Cyl,Automatic,4
Honda,Pilot EXL,2011,85553,19000,SUV,Red,Black,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2012,31484,28992,SUV,Gray,Black,6 Cyl,Automatic,4
Acura,TSX,2007,94880,11983,Sedan,Black,Black,4 Cyl,Automatic,4
Acura,ZDX Advance,2011,32903,34299,SUV,Silver,Black,6 Cyl,Automatic,4
Land Rover,Range Rover Supercharged,2011,22259,58501,SUV,White,Black,8 Cyl,Automatic,4
Kia,Soul,2013,776,19900,Wagon,Green,Tan,4 Cyl,Automatic,4
Honda,CR-V EXL,2011,34713,20295,SUV,Silver,Black,4 Cyl,Automatic,4
Mercedes-Benz,S 550,2013,5169,78900,Sedan,Black,Black,8 Cyl,Automatic,4
Mazda,Mazda6 i Touring,2012,44905,16488,Sedan,Black,Black,4 Cyl,Automatic,4
Infiniti,G 37,2011,40100,25998,Coupe,Gray,Gray,6 Cyl,Automatic,2
Audi,A4 2.0T,2014,4242,33192,Sedan,Gray,Black,4 Cyl,Automatic,4
Mercedes-Benz,ML 350,2011,33101,35919,SUV,Black,Black,6 Cyl,Automatic,4
Jeep,Grand Cherokee Overland,2012,14351,34994,SUV,Blue,Tan,6 Cyl,Automatic,4
Volkswagen,Eos Komfort,2012,25348,24127,Convertible,Black,Black,4 Cyl,Automatic,2
Chevrolet,Malibu LS,2011,20500,11998,Sedan,Brown,Tan,4 Cyl,Automatic,4
Kia,Sorento EX,2013,30668,23995,SUV,White,Black,6 Cyl,Automatic,4
Volvo,C70 T5,2011,32359,24943,Convertible,Black,Black,5 Cyl,Automatic,2
BMW,5 Series 550i,2011,22415,45495,Sedan,Gray,Black,8 Cyl,Automatic,4
Cadillac,DTS Livery,2011,74963,15990,Sedan,Black,Black,8 Cyl,Automatic,4
Mercedes-Benz,ML 350,2009,48325,26400,SUV,White,Tan,6 Cyl,Automatic,4
Nissan,Altima S,2009,27856,11593,Sedan,Black,Gray,4 Cyl,Automatic,4
Ford,Econoline E-150,2010,56000,14995,Van,White,Gray,8 Cyl,Automatic,3
Honda,CR-V LX,2006,91114,10995,SUV,Silver,Gray,4 Cyl,Automatic,4
Acura,MDX Technology,2011,28574,32998,SUV,Black,Tan,6 Cyl,Automatic,4
BMW,M3,2011,36582,40500,Coupe,Blue,Red,8 Cyl,Manual,2
Acura,TSX Technology,2011,40216,18942,Sedan,Gray,Black,4 Cyl,Automatic,4
Toyota,RAV4,2012,40255,19800,SUV,Black,Gray,4 Cyl,Automatic,4
Honda,Pilot EXL,2011,43367,25495,SUV,Black,Gray,6 Cyl,Automatic,4
Nissan,Sentra,2012,32051,13990,Sedan,Red,Gray,4 Cyl,Automatic,4
Honda,CR-V LX,2012,45589,18991,SUV,Gray,Black,4 Cyl,Automatic,4
Mercedes-Benz,C 240,2005,101996,9994,Sedan,Black,Black,6 Cyl,Automatic,4
Mercedes-Benz,ML 350,2011,33036,37900,SUV,Black,Black,6 Cyl,Automatic,4
Nissan,Maxima SV,2011,29975,23100,Sedan,White,Brown,6 Cyl,Automatic,4
Honda,Accord,2012,38053,17611,Sedan,Black,Black,4 Cyl,Automatic,4
Toyota,Camry LE,2012,2468,27858,Sedan,Black,White,4 Cyl,Automatic,4
Land Rover,LR2 HSE,2011,29596,25500,SUV,White,Black,6 Cyl,Automatic,4
Lexus,RX 450h,2010,59329,28547,SUV,Gray,Gray,Hybrid,Automatic,4
Toyota,Camry XLE,2011,30678,18488,Sedan,Black,Tan,4 Cyl,Automatic,4
Subaru,Outback 3.6R Limited,2011,27465,24995,Wagon,Black,White,6 Cyl,Automatic,4
Honda,Accord,2012,58274,16592,Sedan,Silver,Black,4 Cyl,Automatic,4
Volkswagen,Passat S,2012,12994,17684,Sedan,Blue,Tan,5 Cyl,Manual,4
Mercedes-Benz,C 300,2013,4963,35000,Sedan,Silver,Black,6 Cyl,Automatic,4
Nissan,Murano SV,2013,7750,26400,SUV,Black,Tan,6 Cyl,Automatic,4
Nissan,Altima S,2012,13698,18000,Coupe,Red,Yellow,4 Cyl,Automatic,2
Mercedes-Benz,ML 350,2009,76607,21877,SUV,White,Brown,6 Cyl,Automatic,4
Ford,F-150 FX4,2007,80005,16995,Pickup,Silver,Gray,8 Cyl,Automatic,4
Nissan,Altima,2013,15461,18995,Sedan,Red,Tan,4 Cyl,Automatic,4
Dodge,Journey SE,2013,20034,18992,SUV,Silver,Black,4 Cyl,Automatic,4
Nissan,NV,2013,30560,20991,Van,White,Gray,8 Cyl,Automatic,3
Lexus,ES 350,2011,33282,27335,Sedan,Gray,Black,6 Cyl,Automatic,4
Land Rover,LR4,2011,34115,37662,SUV,White,Black,8 Cyl,Automatic,4
Mercury,Mountaineer,2002,109801,5995,SUV,Silver,Gray,6 Cyl,Automatic,4
Honda,CR-V EX,2011,30047,18792,SUV,Green,White,4 Cyl,Automatic,4
Land Rover,Range Rover HSE,2012,40220,60888,SUV,Black,Tan,8 Cyl,Automatic,4
Infiniti,G 37,2011,44452,20883,Sedan,Silver,Gray,6 Cyl,Automatic,4
Lexus,LS 460,2011,24688,46050,Sedan,Silver,Gray,8 Cyl,Automatic,4
Volkswagen,Routan SEL Premium,2013,12826,29944,Van,Black,Gray,6 Cyl,Automatic,4
Chevrolet,Impala LTZ,2013,37861,17999,Sedan,Black,Black,6 Cyl,Automatic,4
Acura,TL,2008,71641,17995,Sedan,Black,Black,6 Cyl,Automatic,4
Lexus,RX 350,2011,45281,30995,SUV,White,Black,6 Cyl,Automatic,4
Nissan,Pathfinder LE,2006,93039,11995,SUV,Black,Black,6 Cyl,Automatic,4
Hyundai,Sonata GLS,2013,22562,16983,Sedan,Red,Tan,4 Cyl,Automatic,4
BMW,7 Series 750i,2007,78651,19495,Sedan,Black,Black,8 Cyl,Automatic,4
Ram,1500 SLT,2013,16500,28992,Pickup,Black,Black,8 Cyl,Automatic,4
Audi,A4 2.0T,2012,38306,28395,Sedan,Gray,Black,4 Cyl,Automatic,4
Honda,CR-V EXL,2012,9843,25995,SUV,Silver,Gray,4 Cyl,Automatic,4
BMW,7 Series 750Li,2011,35535,46995,Sedan,Black,Black,8 Cyl,Automatic,4
Ford,Escape XLT,2012,35938,19886,SUV,Gray,Gray,4 Cyl,Automatic,4
BMW,3 Series 328i,2010,42549,18777,Sedan,Blue,Tan,6 Cyl,Automatic,4
Nissan,Maxima SE,2006,91421,8800,Sedan,Silver,Black,6 Cyl,Automatic,4
Hyundai,Sonata SE,2013,19346,20995,Sedan,Silver,Gray,4 Cyl,Automatic,4
BMW,X1 xDrive28i,2013,13700,31400,SUV,White,Black,4 Cyl,Automatic,4
Ford,Escape XLT,2012,31054,20899,SUV,Silver,Gray,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2013,6446,32995,Sedan,Black,Black,6 Cyl,Automatic,4
Nissan,Xterra,2007,113000,10995,SUV,Silver,Black,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2012,6178,34700,Sedan,Black,Tan,6 Cyl,Automatic,4
Land Rover,Range Rover Sport HSE,2011,43318,45900,SUV,White,Black,8 Cyl,Automatic,4
Chrysler,200 Limited,2015,58,20425,Sedan,Gray,Black,4 Cyl,Automatic,4
Toyota,Corolla LE,2011,27711,15000,Sedan,Black,Tan,4 Cyl,Automatic,4
BMW,3 Series 335i,2011,33809,29931,Coupe,White,Black,6 Cyl,Automatic,2
Toyota,Highlander Limited,2012,30067,31800,SUV,Silver,Gray,6 Cyl,Automatic,4
Chevrolet,TrailBlazer LS,2004,154145,5995,SUV,Black,Gray,6 Cyl,Automatic,4
Subaru,Forester 2.5X,2011,21169,24995,SUV,Gray,Gray,4 Cyl,Automatic,4
Subaru,Impreza WRX STI,2013,12002,32291,Sedan,Silver,Black,4 Cyl,Manual,4
Nissan,Rogue,2011,34235,21997,SUV,Purple,Black,4 Cyl,Automatic,4
BMW,X5 50i,2013,20801,48500,SUV,White,Brown,8 Cyl,Automatic,4
Subaru,Outback 2.5i Limited,2010,43231,21000,Wagon,Green,Tan,4 Cyl,Automatic,4
Hyundai,Sonata GLS,2012,34682,15998,Sedan,Red,Tan,4 Cyl,Automatic,4
Nissan,Altima S,2011,22838,21995,Coupe,White,Gray,4 Cyl,Automatic,2
Infiniti,G 37,2011,22368,27000,Sedan,Red,Gray,6 Cyl,Automatic,4
Toyota,Sienna XLE,2005,105836,10419,Minivan,Silver,Brown,6 Cyl,Automatic,4
Honda,Pilot EXL,2011,34396,26395,SUV,Black,Gray,6 Cyl,Automatic,4
Mercedes-Benz,GLK 350,2013,19332,31495,SUV,White,Black,6 Cyl,Automatic,4
Volvo,XC60,2011,46039,29999,SUV,Black,Black,6 Cyl,Automatic,4
BMW,5 Series 535i,2014,11521,57995,Hatchback,Silver,Brown,6 Cyl,Automatic,4
Hyundai,Elantra Limited Edition,2012,4299,18998,Sedan,Blue,Tan,4 Cyl,Automatic,4
Acura,RDX Technology,2011,37072,26727,SUV,White,Black,4 Cyl,Automatic,4
Mercedes-Benz,GLK 350,2012,16262,36399,SUV,Silver,Black,6 Cyl,Automatic,4
Acura,TSX Technology,2010,61100,17995,Sedan,White,Black,4 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2011,39614,22222,SUV,White,Black,6 Cyl,Automatic,4
BMW,X5 35i,2012,43035,41837,SUV,Beige,Tan,6 Cyl,Automatic,4
Chevrolet,Camaro LT,2011,10564,23788,Coupe,Black,Black,6 Cyl,Automatic,2
Audi,A4 2.0T,2011,45323,23979,Sedan,Black,Black,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2011,17911,29900,Sedan,Gray,Gray,6 Cyl,Automatic,4
BMW,3 Series 328i,2013,14297,33991,Sedan,Black,Black,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2012,14035,31899,Sedan,Black,Black,6 Cyl,Automatic,4
Volkswagen,CC Sport,2012,41753,18635,Sedan,Black,Black,4 Cyl,Manual,4
Honda,Accord EXL,2010,109479,12995,Sedan,Gray,Black,6 Cyl,Automatic,4
Mercedes-Benz,300 SEL,1990,165257,2400,Sedan,Gold,Brown,6 Cyl,Automatic,4
Ford,Escape Limited,2012,25186,22995,SUV,Black,Tan,6 Cyl,Automatic,4
Audi,A4 2.0T,2014,6262,32621,Sedan,Silver,Gray,4 Cyl,Automatic,4
Mercedes-Benz,ML 350,2011,28562,36000,SUV,Gray,Black,6 Cyl,Automatic,4
Jeep,Patriot Sport,2014,19964,19349,SUV,Black,Black,4 Cyl,Automatic,4
Audi,A6,2012,38427,34332,Sedan,Gray,Black,6 Cyl,Automatic,4
Ford,Escape Limited,2011,23011,22994,SUV,Silver,Black,6 Cyl,Automatic,4
Toyota,Land Cruiser,2013,26309,70000,SUV,Black,Black,8 Cyl,Automatic,4
Ford,Focus SE,2012,12384,14700,Sedan,Silver,Black,4 Cyl,Automatic,4
Infiniti,M 37,2011,38244,29883,Sedan,White,Gray,6 Cyl,Automatic,4
GMC,Acadia SLT,2010,44870,23994,SUV,Silver,Black,6 Cyl,Automatic,4
Cadillac,CTS Luxury,2011,22886,27995,Sedan,White,Brown,6 Cyl,Automatic,4
Acura,RSX,2006,119000,7995,Coupe,Gray,Gray,4 Cyl,Manual,2
Infiniti,G 25,2012,29838,22900,Sedan,Blue,Gray,6 Cyl,Automatic,4
Ford,Explorer Eddie Bauer,2007,136995,7261,SUV,Green,Gray,6 Cyl,Automatic,4
Buick,Regal LS,2001,47400,7488,Sedan,Gray,Brown,6 Cyl,Automatic,4
Mercedes-Benz,C 250,2013,8330,29995,Coupe,Red,Black,4 Cyl,Automatic,2
Ford,Edge SEL,2011,40167,18000,SUV,White,Gray,6 Cyl,Automatic,4
Toyota,Sienna LE,2006,104075,7895,Minivan,Blue,Gray,6 Cyl,Automatic,4
Nissan,Altima S,2012,41215,17477,Sedan,Silver,Gray,4 Cyl,Automatic,4
Hyundai,Santa Fe GLS,2012,37000,19969,SUV,Blue,Gray,4 Cyl,Automatic,4
Mini,Cooper S,2005,34225,10900,Hatchback,Red,Black,4 Cyl,Automatic,2
Audi,A8 4.2,2012,20421,55146,Sedan,Black,Brown,8 Cyl,Automatic,4
Honda,Accord EX,2003,148245,5400,Coupe,Silver,Black,6 Cyl,Automatic,2
Acura,TSX,2010,59817,18495,Sedan,Black,Tan,6 Cyl,Automatic,4
Honda,Pilot EX,2011,29963,23990,SUV,Blue,Gray,6 Cyl,Automatic,4
Ford,Econoline E-250,2013,8691,22000,Van,White,Gray,8 Cyl,Automatic,3
Mercedes-Benz,C 300,2011,66288,20995,Sedan,White,Black,6 Cyl,Automatic,4
Nissan,Armada Platinum Edition,2012,4939,41695,SUV,Black,Black,8 Cyl,Automatic,4
Lexus,ES 350,2011,16987,30500,Sedan,White,Black,6 Cyl,Automatic,4
Ford,Fiesta SE,2011,103568,8900,Sedan,Red,Tan,4 Cyl,Automatic,4
Honda,CR-V LX,2011,36086,18995,SUV,Green,White,4 Cyl,Automatic,4
Chevrolet,Sonic LT,2013,36480,12495,Hatchback,Gray,Gray,4 Cyl,Automatic,4
Toyota,Corolla LE,2013,14043,16500,Sedan,Blue,Gray,4 Cyl,Automatic,4
BMW,3 Series 328i,2011,27500,25497,Sedan,Black,Black,6 Cyl,Automatic,4
Toyota,Highlander,2012,55914,26500,SUV,White,Tan,6 Cyl,Automatic,4
Infiniti,QX 56,2011,59362,39994,SUV,Gray,Gray,8 Cyl,Automatic,4
BMW,5 Series 535i,2011,37849,36985,Sedan,Silver,Black,6 Cyl,Automatic,4
Nissan,Murano LE,2012,19881,27995,SUV,Black,Black,6 Cyl,Automatic,4
Subaru,Outback 3.6R Limited,2013,31194,25886,Wagon,Gray,Black,6 Cyl,Automatic,4
Lexus,LX 570,2013,37860,69988,SUV,Black,Tan,8 Cyl,Automatic,4
Mazda,Mazda3,2010,61574,11392,Sedan,Silver,Black,4 Cyl,Automatic,4
Nissan,Sentra SR,2012,35673,20995,Sedan,Black,Black,4 Cyl,Automatic,4
Infiniti,QX 56,2011,30649,42985,SUV,Silver,Gray,8 Cyl,Automatic,4
Ford,Escape Limited,2012,5901,21983,SUV,Black,Gray,6 Cyl,Automatic,4
Honda,Pilot EX,2011,34306,23500,SUV,Black,Gray,6 Cyl,Automatic,4
Chevrolet,Impala LTZ,2008,98084,8999,Sedan,Brown,Tan,6 Cyl,Automatic,4
Jeep,Grand Cherokee Laredo,2007,78343,12900,SUV,Silver,Tan,6 Cyl,Automatic,4
Buick,Enclave Leather Group,2012,37038,27783,SUV,Blue,Gray,6 Cyl,Automatic,4
Lincoln,MKZ,2012,20087,23489,Sedan,Gray,Gray,6 Cyl,Automatic,4
BMW,3 Series 335i,2007,81593,18998,Coupe,Silver,Black,6 Cyl,Automatic,2
BMW,X1 xDrive28i,2014,6146,36984,SUV,Gray,Black,4 Cyl,Automatic,4
Nissan,Rogue SV,2013,3548,23195,SUV,Gray,Black,4 Cyl,Automatic,4
Mercedes-Benz,GLK 350,2012,24766,33995,SUV,White,Black,6 Cyl,Automatic,4
Volkswagen,Tiguan S,2011,28283,18445,SUV,Silver,Gray,4 Cyl,Automatic,4
Jeep,Grand Cherokee Limited Edition,2009,68758,19980,SUV,Black,Gray,8 Cyl,Automatic,4
Toyota,Camry Solara Sport,2008,20017,18777,Convertible,Gray,Gray,6 Cyl,Automatic,2
Honda,Odyssey EX,2011,33786,26996,Minivan,Gray,Gray,6 Cyl,Automatic,4
Mazda,Mazda3 s Grand Touring,2014,6093,24293,Sedan,White,Black,4 Cyl,Automatic,4
Volvo,XC60,2010,64885,22300,SUV,Blue,Black,6 Cyl,Automatic,4
Nissan,Rogue SV,2011,40845,19990,SUV,Black,Black,4 Cyl,Automatic,4
Honda,Accord EXL,2009,34599,17000,Sedan,Gray,Black,6 Cyl,Automatic,4
Hyundai,Santa Fe Sport,2013,3335,28992,SUV,White,Gray,4 Cyl,Automatic,4
Chevrolet,Silverado 2500HD Work Truck,2011,35976,30994,Pickup,Red,Gray,8 Cyl,Automatic,4
BMW,X1 sDrive28i,2014,8679,29485,SUV,Black,Tan,4 Cyl,Automatic,4
Chrysler,Town &amp; Country Touring,2009,75441,10995,Minivan,Silver,Gray,6 Cyl,Automatic,4
Nissan,Murano CrossCabriolet,2014,15473,33977,SUV,Black,Tan,6 Cyl,Automatic,2
Mercedes-Benz,C 350,2008,35000,24999,Sedan,Blue,Black,6 Cyl,Automatic,4
Infiniti,FX 35,2011,33969,35388,SUV,Black,Gray,6 Cyl,Automatic,4
Acura,TL Technology,2011,26383,28954,Sedan,Gray,Black,6 Cyl,Automatic,4
Lexus,RX 350,2011,28350,33850,SUV,Gray,Gray,6 Cyl,Automatic,4
Lexus,ES 350,2007,65431,17559,Sedan,White,Brown,6 Cyl,Automatic,4
Lexus,RX 350,2009,47543,29900,SUV,Silver,Gray,6 Cyl,Automatic,4
Lexus,ES 350,2010,35610,24900,Sedan,Beige,Tan,6 Cyl,Automatic,4
Audi,S4,2011,31801,35996,Sedan,White,Black,6 Cyl,Automatic,4
Mercedes-Benz,C 300,2012,26000,34999,Sedan,Black,Gray,6 Cyl,Automatic,4
Honda,Civic LX,2012,24454,15000,Sedan,Silver,Gray,4 Cyl,Automatic,4
Acura,TSX,2011,20584,22506,Sedan,White,Brown,4 Cyl,Automatic,4
Ford,Fusion SE,2013,27216,22998,Sedan,Gray,Black,4 Cyl,Automatic,4
Ford,Fusion S,2006,137960,5386,Sedan,Black,Tan,4 Cyl,Automatic,4
Nissan,Juke SV,2012,26776,19970,SUV,Black,Black,4 Cyl,Automatic,4
Subaru,Outback 2.5i,2013,5617,25995,Wagon,Green,Brown,4 Cyl,Automatic,4
Jeep,Grand Cherokee Limited Edition,2012,33160,33855,SUV,Blue,Black,8 Cyl,Automatic,4
GMC,Acadia Denali,2011,41290,32875,SUV,White,Black,6 Cyl,Automatic,4
Nissan,Altima,2014,4936,19123,Sedan,White,Black,4 Cyl,Automatic,4
Mercedes-Benz,E 350,2012,29426,41000,Sedan,Black,Black,6 Cyl,Automatic,4
Honda,CR-V EXL,2011,19462,22285,SUV,Blue,Gray,4 Cyl,Automatic,4
Mercedes-Benz,E 350,2011,38311,42900,Wagon,Gray,Tan,6 Cyl,Automatic,4
Chevrolet,Cruze LT,2012,38367,15149,Sedan,White,Black,4 Cyl,Automatic,4
Mazda,Mazda6 i Touring,2012,30534,15777,Sedan,Black,Black,4 Cyl,Automatic,4
Mercedes-Benz,C 300,2012,35857,25999,Sedan,Silver,Black,6 Cyl,Automatic,4
Chevrolet,Avalanche 1500,2004,127562,9999,SUV,Blue,Gray,8 Cyl,Automatic,4
Acura,MDX Technology,2011,30173,31888,SUV,Gray,Black,6 Cyl,Automatic,4
Mitsubishi,Lancer ES,2013,33944,14468,Sedan,White,Black,4 Cyl,Automatic,4
Honda,Accord EX,2006,90200,9900,Sedan,Black,White,6 Cyl,Automatic,4
Jeep,Cherokee Latitude,2014,9,26843,SUV,Blue,Black,4 Cyl,Automatic,4
BMW,X1 xDrive35i,2014,4600,36995,SUV,Gray,Tan,6 Cyl,Automatic,4
Honda,Accord,2012,12305,17883,Sedan,Black,Black,4 Cyl,Automatic,4
